,date,match_id,inning,batting_team,bowling_team,toss_winner,toss_decision,super_over,winner,win_by_runs,win_by_wickets,player_of_the_match,ball_over,ball_result,bowler,batsman,batsman_runs,extra_runs,total_runs
3204,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,6.4,0,Lalit Rajbanshi,Rohit Paudel,0,0,0
3205,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,6.5,1,Lalit Rajbanshi,Rohit Paudel,1,0,1
3206,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,6.6,1,Lalit Rajbanshi,Arjun Saud,1,0,1
3207,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.1,1,Sher Malla,Arjun Saud,1,0,1
3208,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.2,1w,Sher Malla,Rohit Paudel,0,1,1
3209,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.2,1,Sher Malla,Rohit Paudel,1,0,1
3210,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.3,2,Sher Malla,Arjun Saud,2,0,2
3211,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.4,4,Sher Malla,Arjun Saud,4,0,4
3212,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.5,0,Sher Malla,Arjun Saud,0,0,0
3213,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,7.6,0,Sher Malla,Arjun Saud,0,0,0
3214,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,8.1,1,Mohammad Mohsin,Rohit Paudel,1,0,1
3215,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,8.2,2,Mohammad Mohsin,Arjun Saud,2,0,2
3216,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,8.3,0,Mohammad Mohsin,Arjun Saud,0,0,0
3217,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,8.4,1lb,Mohammad Mohsin,Arjun Saud,0,1,1
3218,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,8.5,0,Mohammad Mohsin,Rohit Paudel,0,0,0
3219,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,8.6,1,Mohammad Mohsin,Rohit Paudel,1,0,1
3220,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,9.1,1,Sher Malla,Rohit Paudel,1,0,1
3221,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,9.2,1,Sher Malla,Arjun Saud,1,0,1
3222,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,9.3,1,Sher Malla,Rohit Paudel,1,0,1
3223,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,9.4,1,Sher Malla,Arjun Saud,1,0,1
3224,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,9.5,1,Sher Malla,Rohit Paudel,1,0,1
3225,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,9.6,W,Sher Malla,Arjun Saud,0,0,0
3226,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,10.1,1,Mohammad Mohsin,Rohit Paudel,1,0,1
3227,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,10.2,0,Mohammad Mohsin,Tom Moores,0,0,0
3228,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,10.3,0,Mohammad Mohsin,Tom Moores,0,0,0
3229,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,10.4,0,Mohammad Mohsin,Tom Moores,0,0,0
3230,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,10.5,1,Mohammad Mohsin,Tom Moores,1,0,1
3231,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,10.6,2,Mohammad Mohsin,Rohit Paudel,2,0,2
3232,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,11.1,1,Sher Malla,Tom Moores,1,0,1
3233,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,11.2,1,Sher Malla,Rohit Paudel,1,0,1
3234,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,11.3,4,Sher Malla,Tom Moores,4,0,4
3235,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,11.4,0,Sher Malla,Tom Moores,0,0,0
3236,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,11.5,6,Sher Malla,Tom Moores,6,0,6
3237,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,11.6,1,Sher Malla,Tom Moores,1,0,1
3238,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,12.1,1,Lalit Rajbanshi,Tom Moores,1,0,1
3239,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,12.2,0,Lalit Rajbanshi,Rohit Paudel,0,0,0
3240,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,12.3,0,Lalit Rajbanshi,Rohit Paudel,0,0,0
3241,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,12.4,0,Lalit Rajbanshi,Rohit Paudel,0,0,0
3242,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,12.5,0,Lalit Rajbanshi,Rohit Paudel,0,0,0
3243,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,12.6,1,Lalit Rajbanshi,Rohit Paudel,1,0,1
3244,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,13.1,1,Harsh Thaker,Rohit Paudel,1,0,1
3245,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,13.2,1,Harsh Thaker,Tom Moores,1,0,1
3246,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,13.3,1,Harsh Thaker,Rohit Paudel,1,0,1
3247,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,13.4,0,Harsh Thaker,Tom Moores,0,0,0
3248,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,13.5,3,Harsh Thaker,Tom Moores,3,0,3
3249,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,13.6,2,Harsh Thaker,Rohit Paudel,2,0,2
3250,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,14.1,4,Mohammad Mohsin,Tom Moores,4,0,4
3251,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,14.2,0,Mohammad Mohsin,Tom Moores,0,0,0
3252,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,14.3,3,Mohammad Mohsin,Tom Moores,3,0,3
3253,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,14.4,1,Mohammad Mohsin,Rohit Paudel,1,0,1
3254,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,14.5,0,Mohammad Mohsin,Tom Moores,0,0,0
3255,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,14.6,1,Mohammad Mohsin,Tom Moores,1,0,1
3256,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,15.1,1,Harsh Thaker,Tom Moores,1,0,1
3257,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,15.2,4,Harsh Thaker,Rohit Paudel,4,0,4
3258,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,15.3,0,Harsh Thaker,Rohit Paudel,0,0,0
3259,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,15.4,W,Harsh Thaker,Rohit Paudel,0,0,0
3260,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,15.5,0,Harsh Thaker,Ben Cutting,0,0,0
3261,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,15.6,0,Harsh Thaker,Ben Cutting,0,0,0
3262,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.1,2,Sher Malla,Tom Moores,2,0,2
3263,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.2,1,Sher Malla,Tom Moores,1,0,1
3264,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.3,1,Sher Malla,Ben Cutting,1,0,1
3265,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.4,1,Sher Malla,Tom Moores,1,0,1
3266,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.5,0,Sher Malla,Ben Cutting,0,0,0
3267,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.6,1w,Sher Malla,Ben Cutting,0,1,1
3268,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,16.6,0,Sher Malla,Ben Cutting,0,0,0
3269,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,17.1,W,Harsh Thaker,Tom Moores,0,0,0
3270,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,17.2,0,Harsh Thaker,Bibek Yadav,0,0,0
3271,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,17.3,W,Harsh Thaker,Bibek Yadav,0,0,0
3272,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,17.4,0,Harsh Thaker,Sundeep Jora,0,0,0
3273,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,17.5,1,Harsh Thaker,Sundeep Jora,1,0,1
3274,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,17.6,2,Harsh Thaker,Ben Cutting,2,0,2
3275,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,18.1,1,Kishore Mahato,Sundeep Jora,1,0,1
3276,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,18.2,W,Kishore Mahato,Ben Cutting,0,0,0
3277,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,18.3,1lb,Kishore Mahato,Saad Bin Zafar,0,1,1
3278,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,18.4,2,Kishore Mahato,Sundeep Jora,2,0,2
3279,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,18.5,6,Kishore Mahato,Sundeep Jora,6,0,6
3280,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,18.6,4,Kishore Mahato,Sundeep Jora,4,0,4
3281,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,19.1,W,Harsh Thaker,Saad Bin Zafar,0,0,0
3282,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,19.2,4,Harsh Thaker,Durgesh Gupta,4,0,4
3283,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,19.3,0,Harsh Thaker,Durgesh Gupta,0,0,0
3284,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,19.4,1,Harsh Thaker,Durgesh Gupta,1,0,1
3285,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,19.5,2,Harsh Thaker,Sundeep Jora,2,0,2
3286,2024-12-08,14,2,Lumbini Lions,Janakpur Bolts,Lumbini Lions,field,0,Janakpur Bolts,1,0,Harsh Thaker,19.6,W,Harsh Thaker,Sundeep Jora,0,0,0
3287,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.1,1,Scott Kuggeleijn,Santosh Karki,1,0,1
3288,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.2,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3289,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.3,4,Scott Kuggeleijn,Hassan Eisakhil,4,0,4
3290,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.4,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3291,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.5,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3292,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,0.6,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3293,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.1,2,Brandon McMullen,Santosh Karki,2,0,2
3294,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.2,4,Brandon McMullen,Santosh Karki,4,0,4
3295,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.3,1,Brandon McMullen,Santosh Karki,1,0,1
3296,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.4,0,Brandon McMullen,Hassan Eisakhil,0,0,0
3297,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.5,0,Brandon McMullen,Hassan Eisakhil,0,0,0
3298,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,1.6,0,Brandon McMullen,Hassan Eisakhil,0,0,0
3299,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.1,0,Scott Kuggeleijn,Santosh Karki,0,0,0
3300,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.2,1,Scott Kuggeleijn,Santosh Karki,1,0,1
3301,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.3,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3302,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.4,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3303,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.5,0,Scott Kuggeleijn,Hassan Eisakhil,0,0,0
3304,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,2.6,4,Scott Kuggeleijn,Hassan Eisakhil,4,0,4
3305,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.1,W,Brandon McMullen,Santosh Karki,0,0,0
3306,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.2,0,Brandon McMullen,Bipin Rawal,0,0,0
3307,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.3,2w,Brandon McMullen,Bipin Rawal,0,2,2
3308,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.3,1,Brandon McMullen,Hassan Eisakhil,1,0,1
3309,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.4,1,Brandon McMullen,Bipin Rawal,1,0,1
3310,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.5,2,Brandon McMullen,Hassan Eisakhil,2,0,2
3311,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,3.6,4,Brandon McMullen,Hassan Eisakhil,4,0,4
3312,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.1,0,Abinash Bohara,Bipin Rawal,0,0,0
3313,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.2,0,Abinash Bohara,Bipin Rawal,0,0,0
3314,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.3,1lb,Abinash Bohara,Bipin Rawal,0,1,1
3315,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.4,0,Abinash Bohara,Hassan Eisakhil,0,0,0
3316,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.5,0,Abinash Bohara,Hassan Eisakhil,0,0,0
3317,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,4.6,1,Abinash Bohara,Hassan Eisakhil,1,0,1
3318,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.1,0,Dipendra Singh Airee,Hassan Eisakhil,0,0,0
3319,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.2,1,Dipendra Singh Airee,Hassan Eisakhil,1,0,1
3320,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.3,0,Dipendra Singh Airee,Bipin Rawal,0,0,0
3321,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.4,1,Dipendra Singh Airee,Bipin Rawal,1,0,1
3322,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.5,0,Dipendra Singh Airee,Hassan Eisakhil,0,0,0
3323,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,5.6,4,Dipendra Singh Airee,Hassan Eisakhil,4,0,4
3324,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.1,1,Naren Saud,Bipin Rawal,1,0,1
3325,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.2,6,Naren Saud,Hassan Eisakhil,6,0,6
3326,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.3,1,Naren Saud,Hassan Eisakhil,1,0,1
3327,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.4,0,Naren Saud,Bipin Rawal,0,0,0
3328,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.5,1,Naren Saud,Bipin Rawal,1,0,1
3329,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,6.6,1,Naren Saud,Hassan Eisakhil,1,0,1
3330,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.1,1,Dipendra Singh Airee,Hassan Eisakhil,1,0,1
3331,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.2,0,Dipendra Singh Airee,Bipin Rawal,0,0,0
3332,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.3,1,Dipendra Singh Airee,Bipin Rawal,1,0,1
3333,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.4,0,Dipendra Singh Airee,Hassan Eisakhil,0,0,0
3334,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.5,1,Dipendra Singh Airee,Hassan Eisakhil,1,0,1
3335,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,7.6,1,Dipendra Singh Airee,Bipin Rawal,1,0,1
3336,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.1,4,Saif Zaib,Bipin Rawal,4,0,4
3337,2024-12-08,15,1,Chitwan Rhinos,Sudurpaschim Royals,Chitwan Rhinos,bat,0,Chitwan Rhinos,33,0,Hassan Eisakhil,8.2,1,Saif Zaib,Bipin Rawal,1,0,1
